DIAXWRI/ZON, V1  PAPNSN, XWRI/ZW          DIA
KATOIKH/SATE, VA  AAD2P, OI)KE/W          KATA
PROSEU/CASQE, VA  AMI2P, EU)/XOMAI        PROS
A)NAPEIQE/TWSAN, V1  PAD3P, PEI/QW           A)NA
E)NUPNIA/ZESQE, V1  PMI2P, U(PNIA/ZW        E)N
E)PIFANOU=MAI, VF2 FMI1S, FAI/NW           E)PI
A)PETHGA/NISEN, VAI AAI3S, THGANI/ZW        A)PO
SUNELOIDORH/SATE, VAI AAI3P, LOIDORE/W        SUN
A)POKLAIOME/NH, V1  PMPNSF, KLAI/W           A)PO
E)NTRUFW=N, V3  PAPNSN, TRUFA/W          E)N
PERIELEU/SONTAI, VF  FMI3P, E)/RXOMAI        PERI
A)PODOKIMW=, VF2 FAI1S, DOKIMA/ZW        A)PO
PERIKUKLWQH/SETAI, VC  FPI3S, KUKLO/W          PERI
A)POKRUBH=|, VD  APS3S, KRU/PTW          A)PO
PARAPIKRA=NAI/, VA  AAN, PIKRAI/NW        PARA
A)PALLA/CAI, VA  AAN, A)LLA/SSW        A)PO
SUNA/GW, V1  PAI1S, A)/GW            SUN
DIAMARTURH=|, V1  PAS3S, MARTU/ROMAI      DIA
KATAKRU/BHQI, VB  APD2S, KRU/PTW          KATA
EI)SPOREU/SETAI, VF  FMI3S, POREU/OMAI       EI)S
SULLH/MYONTAI, VF  FMI3P, LAMBA/NW         SUN
E)KKEKENTHME/NOI, VX  XMPNPM, KENTE/W          E)K
A)NAIREQH/TW, VC  APD3S, AI(RE/W          A)NA
KATAMWKH/SONTAI/, VF  FMI3P, MWKA/OMAI        KATA
PARADW=SI/N, V8  PAS3P, DI/DWMI          PARA
E)CH/GONTO, V1I IMI3P, A)/GW            E)K
PAREKATE/QETO, VAI AMI3S, H(=MAI           PARA  KATA
KATEKRATH/SATE, VAI AAI2P, KRATE/W          KATA
DIERRHGME/NOI, VMI XMPNPM, R(H/GNUMI        DIA
A)POSTE/LLOME/N, V1  PAI1P, STE/LLW          A)PO
KAQI/SHTE, VA  AAS2P, I(/ZW            KATA
A)NAPE/PAUMAI, VM  XMI1S, PAU/W            A)NA
E)MPURIEI=, VF2 FAI3S, PURI/ZW          E)N
PARAPIKRA=NAI/, VA  AMD2S, PIKRAI/NW        PARA
E)KKOPH=TE, VA  AAS2P, KOPO/W           E)K
E)FI/STHMI, V6  PAI1S, I(/STHMI         E)PI
A)NASESW|SME/NOI, VT  XMPNPM, SW/ZW            A)NA
DIELI/POMEN, VBI AAI1P, LEI/PW           DIA
A)POKRIQEI=SIN, VC  APPDPM, KRI/NW           A)PO
E)MMEI/NASAI, VA  AAPNPF, ME/NW            E)N
KAQAIRW=, V2  PAI1S, AI(RE/W          KATA
PERIEXARA/KWSAN, VAI AAI3P, XARAKO/W         PERI
PERIEKU/KLOU, V4I IAI3S, KUKLO/W          PERI
A)POIKISQE/NTOS, VS  APPGSM, OI)KI/ZW         A)PO
A)NOI/SATE, VA  AAD2P, FE/RW            A)NA
E)CERRIMME/NA, VM  XMPNPN, R(I/PTW          E)K
A)POLLU/MENOI, V5  PMPNPM, O)LLU/W          A)PO
E)NWTI/SASQE, VA  AMD2P, W)TI/ZOMAI       E)N
SUNEMIA/NQHS, VCI API2S, MIAI/NW          SUN
PROSELOGI/SQHS, VSI API2S, LOGI/ZOMAI       PROS
KATW/|KEIS, V2I IAI2S, OI)KE/W          KATA
A)NTANE/STHSAN, VHI AAI3P, I(/STHMI         A)NTI A)NA
SUNANESTRA/FH, VDI API3S, STRE/FW          SUN   A)NA
E)PIXAIRE/TW, V1  PAD3S, XAI/RW           E)PI
KATALEIFQEI/SH|, VV  APPDSF, LEI/PW           KATA
E)NEDUSA/MHN, VAI AMI1S, DU/W             E)N
E)PI/QOU, VE  AMD2S, TI/QHMI          E)PI
A)FOMOIWQE/NTES, VC  APPNPM, O(MOIO/W         A)PO
A)FOMOIWQH=TE, VC  APS2P, O(MOIO/W         A)PO
KATECUSME/NH, VM  XPPNSF, CU/W             KATA
U(FAIROU/MENOI, V2  PMPNPM, AI(RE/W          U(PO
E)KMA/SSONTAI, V1  PMI3P, MA/SSW           E)K
PERIPEFRAGME/NAI, VK  XMPNPF, FRA/SSW          PERI
A)PHGME/NW|, VK  XMPDSM, A)/GW            A)PO
E)KLEI/XESQAI, V1  PPN, LEI/XW           E)K
KATESQO/NTWN, V1  PAPGPN, E)SQI/W          KATA
E)FI/PTANTAI, V6  PMI3P, I(/PTAMAI        E)PI
E)KMA/CH|, VA  AAS3S, MA/SSW           E)K
KATAXRW=NTAI, V3  PMI3P, XRA/OMAI         KATA
DIERRWGO/TAS, VXI XAPAPM, R(H/GNUMI        DIA
E)NDU/OUSIN, V1  PAI3P, DU/W             E)N
E)PIZHTH/SWSIN, VA  AAS3P, ZHTE/W           E)PI
PERISTH/SWSIN, VA  AAS3P, I(/STHMI         PERI
E)FELKUSQEI=SA, VS  APPNSF, E(LKU/W          E)PI
SUNAPOKRUBW=SI, VD  APS3P, KRU/PTW          SUN   A)PO
DIASWQH/SONTAI, VC  FPI3P, SW/ZW            DIA
A)NTISTW=SIN, VH  AAS3P, I(/STHMI         A)NTI
PERIELOU=NTAI, VF2 FMI3P, AI(RE/W          PERI
E)PITAGH=|, VD  APS3S, TA/SSW           E)PI
E)CAPOSTALE\N, VD  APPNSN, STE/LLW          E)K   A)PO
A)FWMOIWME/NA, VM  XPPNPN, O(MOIO/W         A)PO
KATARA/SWNTAI, VA  AMS3P, A)RA/OMAI        KATA
E)PIKA/QHTAI, V5  PMI3S, H(=MAI           E)PI  KATA
A)FWMOI/WNTAI, VM  XMI3P, O(MOIO/W         A)PO
A)NASTENA/ZOUSIN, V1  PAI3P, STENA/ZW         A)NA
KATASTENA/ZONTES, V1  PAPNPM, STENA/ZW         KATA
H)FANISME/NOI, VAI AMPNPM, I(/ZW            A)PO  A)NA
A)POKAQHME/NHN, V5  PMPASF, H(=MAI           A)PO  KATA
PAREPI/KRANA, VAI AAI1S, PIKRAI/NW        PARA
PARELOGI/SANTO/, VAI AMI3P, LOGI/ZOMAI       PARA
E)PIFU/LLISON, VA  AAD2S, FULLI/ZW         E)PI
SUNE/KLASEN, VAI AAI3S, KLAI/W           SUN
A)PETI/NACEN, VAI AAI3S, TINA/SSW         A)PO
E)NEPA/GHSAN, VAI AAI3P, PAGA/OMAI        E)N
DIH/NOICAN, VAI AAI3P, OI)/GW           DIA   A)NA
KATEPI/OMEN, V1I IAI1P, PI/NW            KATA
E)PEFU/LLISAS, VAI AAI2S, FULLI/ZW         E)PI
E)PESKE/PASAS, VAI AAI2S, SKEPA/ZW         E)PI
A)PEDI/WCAS, VAI AAI2S, DIW/KW           A)PO
DIAKU/YH|, VA  AAS3S, KU/PTW           DIA
E)PIFULLIEI=, VF2 FAI3S, FULLI/ZW         E)PI
E)PANISTANOME/NWN, VM  PMPGPM, I(/STHMI         E)PI  A)NA
E)CANALW/SEIS, VF  FAI2S, A(LI/SKW         E)K   A)NA
DIAKLW=N, V3  PAPNSM, KLA/W            DIA
E)PEGNW/SQHSAN, VSI API3P, GIGNW/SKW        E)PI
A)POSKOPEUO/NTWN, V1  PAPNPM, SKOPEU/W         A)PO
A)PESKOPEU/SAMEN, VAI AAI1P, SKOPEU/W         A)PO
E)CH/FQHSAN, VCI API3P, A(/PTW           E)K
U(PE/SXOMEN, VBI AAI1P, E)/XW            U(PO
SUNESPA/SQHSAN, VSI API3P, SPA/W            SUN
E)PISTRAFHSO/MEQA, VD  FPI1P, STRE/FW          E)PI
A)NAKAI/NISON, VA  AAD2S, KAINI/ZW         A)NA
E)CAI=RON, V1  PAPNSN, AI)/RW           E)K
E)CASTRA/PTON, V1  PAPNSN, A)STRA/PTW       E)K
E)PEKA/LUPTON, V1I IAI3P, KALU/PTW         E)PI
E)CH/|RONTO, V1I IMI3P, AI)/RW           E)K
E)PIKALU/PTOUSAI, V1  PAPNPF, KALU/PTW         E)PI
E)KSTH=|S, VH  AAS2S, I(/STHMI         E)K
PAROISTRH/SOUSI, VF  FAI3P, OI)STRA/W        PARA
E)PISUSTH/SONTAI, VF  FMI3P, I(/STHMI         E)PI  SUN
A)NEI/LHSEN, VA  AAI3S, EI)LE/W          A)NA
DIH/NOICA, VAI AAI1S, OI)/GW           DIA   A)NA
E)CAPOSTE/LLH|, VF  FMI2S, STE/LLW          E)K   A)PO
E)NDW=SIN, VO  AAS3P, DI/DWMI          E)N
DIAPEILH/SH|, VF  FMI2S, PEILE/W          DIA
DIESTEI/LW, VAI AMI2S, STE/LLW          DIA
DIASTEI/LH|, VA  AMS2S, STE/LLW          DIA
E)GKLEI/SQHTI, VC  APD2S, KLEI/W           E)N
SUNDH/SW, VF  FAI1S, DE/W             SUN
A)POKWFWQH/SH|, VC  FPI2S, KWFO/W           A)PO
SUGKLEI/SEIS, VF  FAI2S, KLEI/W           SUN
E)GKRU/YEIS, VF  FAI2S, KRU/PTW          E)N
DIASTH/SEIS, VF  FAI2S, I(/STHMI         DIA
A)NAKAU/SEIS, VF  FAI2S, KAI/W            A)NA
DIASKORPI/SEIS, VF  FAI2S, SKORPI/ZW        DIA
E)KKENW/SW, VF  FAI1S, KENO/W           E)K
SUMPERILH/MYH|, VF  FMI2S, LAMBA/NW         SUN   PERI
E)COLEQREUQH=|, VC  APS3S, O)LEQREU/W       E)K
E)KPORNEUOU/SH|, V1  PAPDSF, PORNEU/W         E)K
A)NASWQH/SONTAI, VC  FPI3P, SW/ZW            A)NA
PERIZW/SONTAI, VF  FMI3P, ZWNNU/W          PERI
U(PEROFQH/SETAI, VV  FPI3S, O(RA/W           U(PER
E)GKATALE/LOIPEN, VX  XAI3S, LEI/PW           E)N   KATA
KATASTENAZO/NTWN, VM  XMPGPM, STENA/ZW         KATA
KATWDUNWME/NWN, VM  XMPGPM, O)DUNA/W         KATA
E)NDEDUKO/TI, VX  XAPDSM, DU/W             E)N
E)PI/STAMAI, V6  PMI1S, I(/STHMI         E)PI
E)CH=RAN, VBI AAI3P, AI)/RW           E)K
DIO/RUCON, VA  AAD2S, O)RU/SSW         DIA
DIECELEU/SH|, VF  FMI2S, E)/RXOMAI        DIA   E)K
A)NALHMFQH/SH|, VC  FPI2S, LAMBA/NW         A)NA
SUGKALU/YEIS, VF  FAI2S, KALU/PTW         SUN
DIW/RUCA, VAI AAI1S, O)RU/SSW         DIA
A)NELH/MFQHN, VVI API1S, LAMBA/NW         A)NA
DIORU/CEI, VF  FAI3S, O)RU/SSW         DIA
E)KPETA/SW, VF2 FAI1S, PETANNU/W        E)K
E)KDIHGW=NTAI, V2  PMS3P, H(GE/OMAI        E)K   DIA
KATAKLU/ZWN, V1  PAPNSM, KLU/ZW           KATA
E)CAI=RON, V1  PAPASN, AI)/RW           E)K
E)CAI/ROUSAN, V1  PAPASF, AI)/RW           E)K
SUNTELESQH/SESQE, VS  FPI2P, TELE/W           SUN
SURRAPTOU/SAIS, V1  PAPDPF, R(A/PTW          SUN
EI)SAKOU/ONTI, V1  PAPDSM, A)KOU/W          EI)S
SUSTRE/FETE, V1  PAI2P, STRE/FW          SUN
E)KSTRE/FETE, V1  PAI2P, STRE/FW          E)K
DIESTRE/FETE, V1I IAI2P, STRE/FW          DIA
A)PALLOTRIWQH=|, VC  APS3S, A)LLOTRIO/W      A)PO
E)PAPOSTEI/LW, VA  AAS1S, STE/LLW          E)PI  A)PO
A)NASESW|SME/NOI, VM  XMPNPM, SW/ZW            A)NA
E)CA/GOUSIN, V1  PAI3P, A)/GW            E)K
METAMELHQH/SESQE, VC  FPI2P, MELE/W           META
A)NALW/SH|, VA  AAS3S, A(LI/SKW         A)NA
A)NWRQW/QHSAN, VCI API3P, O)RQO/W          A)NA
A)PE/PLUNA, VAI AAI1S, PLU/NW           A)PO
E)NE/DUSA/, VAI AAI1S, DU/W             E)N
U(PE/DHSA/, VAI AAI1S, DE/W             U(PO
PERIE/BALES, VBI AAI2S, BA/LLW           PERI
A)POTROPIA/ZESQAI/, V1  PMN, TROPIA/ZW        A)PO
E)KKLINOU/SAS, V1  PAPAPF, KLI/NW           E)K
E)NEPI/PLW, V2  PAI1S, PLE/W            E)N   E)PI
E)KPORNEU/SASIN, VA  AAPDPM, PORNEU/W         E)K
E)PEMI/GHS, VCI API2S, MIGNU/W          E)PI
E)KXEOU/SHS, V2  PAPGSF, XE/W             E)K
KATASKA/YOUSIN, VF  FAI3P, SKA/PTW          KATA
E)KDU/SOUSI/N, VF  FAI3P, DU/W             E)K
E)MPRH/SOUSIN, VF  FAI3P, PI/MPRHMI        E)N
E)CH=RA, VBI AAI1S, AI)/RW           E)K
A)POKATASTAQH/SONTAI, VC  FPI3P, I(/STHMI         A)PO  KATA
A)POKATASTAQH/SESQE, VC  FPI2P, I(/STHMI         A)PO  KATA
E)CATIMWQH/SH|, VC  FPI2S, A)TIMO/W         E)K
E)PIBLEPO/MENON, V1  PMPASM, BLE/PW           E)PI
PERIPEPLEGME/NH, VK  XMPNSF, PLE/KW           PERI
PROANATE/LLONTA, V1  PAPNPN, TE/LLOMAI        PRO   A)NA
PARAPIKRAI/NONTA, V1  PAPASM, PIKRAI/NW        PARA
E)PI/STASQE, V6  PMI2P, I(/STHMI         E)PI
A)POKNIW=, VF2 FAI1S, KNI/ZW           A)PO
E)PA/RH|, VA  AAS3S, AI)/RW           E)PI
PROSEGGIEI=, VF2 FAI3S, E)GGI/ZW         PROS
PARE/PESEN, VAI AAI3S, PI/PTW           PARA
A)PW=STAI, VX  XAI3S, W)QE/W           A)PO
E)CHRH/MWSEN, VAI AAI3S, E)RHMO/W         E)K
E)CEPE/TASAN, VA  AAI3P, E)TA/ZW          E)K   E)PI
KATEKLA/SQH, VCI API3S, KLA/W            KATA
E)CEDIKH/QH, VCI API3S, DIKE/W           E)K
A)PORRIYA/TW, VA  AAD3S, R(I/PTW          A)PO
SUNANAMI/SGESQE, V1  PMD2P, MI/SGW           SUN   A)NA
A)FANI/SW, VA  AAS1S, I(/ZW            A)PO  A)NA
DIESKORPI/SQHTE, VCI API2P, SKORPI/ZW        DIA
E)KLE/CW, VF  FAI1S, LE/GW            E)K
A)NA/PTW, V1  PAI1S, A(/PTW           A)NA
E)CAFQEI=SA, VV  APPNSF, A(/PTW           E)K
KATASTE/NACON, VA  AAD2S, STENA/ZW         KATA
E)KYU/CEI, VF  FAI3S, YU/XW            E)K
E)COUDE/NEI, V2  PAD2S, OU)DENE/W        E)K
E)CHKONH/QH, VCI API3S, A)KONA/W         E)K
A)POKENTOU=NTOS, V2  PAPGSM, KENTE/W          A)PO
A)NA/KRAGE, V1  PAD2S, KRA/ZW           A)NA
E)NAFH/SW, VF  FAI1S, I(/HMI           E)N   A)PO
DIA/TACON, VA  AAD2S, TA/SSW           DIA
DIATA/CEIS, VF  FAI2S, TA/SSW           DIA
A)NABRA/SAI, VA  AAN, BRA/ZW           A)NA
A)NEMNH/SATE, VAI AAI2P, MIMNH/SKW        A)NA
A)FHGOU/MENE, V2  PMPVSM, H(GE/OMAI        A)PO
E)PE/QOU, VEI AMI2S, TI/QHMI          E)PI
E)MFUSH/SW, VF  FAI1S, FUSA/W           E)N
PARA/DEICON, VA  AAD2S, DEIKNU/W         PARA
PARAPE/PTWKAS, VX  XAI2S, PI/PTW           PARA
E)MPAI/CONTAI, VF  FMI3P, PAI/ZW           E)N
SUNANEFU/RONTO, V1I IMI3P, FU/RW            SUN   A)NA
E)COUDE/NOUN, V2I IAI3P, OU)DENE/W        E)K
SUNTETE/LESAI, VM  XMI2S, TELE/W           SUN
E)KFUSH=SAI, VA  AAN, FUSA/W           E)K
E)KFUSH/SW, VF  FAI1S, FUSA/W           E)K
PAREKA/LUPTON, V1I IAI3P, KALU/PTW         PARA
E)KPIEZOU=NTES, V1  PAPNPM, PIE/ZW           E)K
DIEPARQENEU/QHSAN, VCI API3P, PARQENEU/W       DIA
DIEPARQE/NEUSAN, VAI AAI3P, PARQENEU/W       DIA
E)KDIKH/SOUSI/N, VF  FAI3P, DIKE/W           E)K
E)KA/QOU, V5I IMI2S, H(=MAI           KATA
KATAKE/NTEI, V2  PAD2S, KENTE/W          KATA
E)KSESARKISME/NA, VT  XPPAPN, SARKI/ZW         E)K
U(PO/KAIE, V1  PAD2S, KAI/W            U(PO
E)KKE/XUKA, VX  XAI1S, XE/W             E)K
A)NAKAU/SW, VF  FAI1S, KAI/W            A)NA
PROSKAUQH=|, VC  APS3S, KAI/W            PROS
PARAKLHQH=|S, VC  APS2S, KALE/W           PARA
E)NTAKH/SESQE, VF  FMI2P, TH/KW            E)N
PARAKALE/SETE, VF  FAI2P, KALE/W           PARA
A)NASW|ZO/MENOS, V1  PPPNSM, SW/ZW            A)NA
DIANOIXQH/SETAI, VQ  FPI3S, OI)/GW           DIA   A)NA
A)NASW|ZO/MENON, V1  PPPASM, SW/ZW            A)NA
A)POKWFWQH=|S, VC  APS2S, KWFO/W           A)PO
E)PEXA/RHTE, VDI API2P, XAI/RW           E)PI
E)PEYO/FHSAS, VAI AAI2S, YOFE/W           E)PI
E)PE/XARAS, VAI AAI2S, XAI/RW           E)PI
PERIOIKODOMH/SEI, VF  FAI3S, OI)KODOME/W      PERI
E)KDU/SONTAI, VF  FMI3P, DU/W             E)K
KATELU/QHS, VCI API2S, LU/W             KATA
KATOIKHQHSOME/NAS, VC  FPPAPF, OI)KE/W          KATA
KATAKALU/YH|, VA  AAS3S, KALU/PTW         KATA
KATOIKHQH=|S, VC  APS2S, OI)KE/W          KATA
A)NASTAQH=|S, VC  APS2S, I(/STHMI         A)NA
U(PA/RCEIS, VF  FAI2S, A)/RXW           U(PO
E)NI/SXUON, V1  IAI3P, I)SXU/W          E)N
A)NTEDI/DOUS, V8I IAI2S, DI/DWMI          A)NTI
U(POSTRW/SONTAI, VF  FMI3P, STRWNNU/W        U(PO
SUNETRI/BHS, VDI API2S, TRI/BW           SUN
KATW/|KHKA, VX  XAI1S, OI)KE/W          KATA
E)KKENW/SOUSIN, VF  FAI3P, KENO/W           E)K
STRW/SOUSIN, VF  FAI3P, STRWNNU/W        U(PO
A)NAIROU/NTWN, V2  PAPGPM, AI(RE/W          A)NA
E)NDE/DESAI, VM  XMI2S, DE/W             E)N
PROSKOLLH/SW, VF  FAI1S, KOLLA/W          PROS
SUNAXQH=|S, VQ  APS2S, A)/GW            SUN
PERISTALH=|S, VD  APS2S, STE/LLW          PERI
E)PANEPAU/SANTO, VAI AMI3P, PAU/W            E)PI  A)NA
SUNE/KLASAS, VAI AAI2S, KLA/ZW           SUN
KATOIKI/SW, VF  FAI1S, OI)KI/ZW         KATA
SUNTRIBW=SI, VD  APS3P, TRI/BW           SUN
KATEDE/QH, VCI API3S, DE/W             KATA
KATABIBA/SQHTI, VS  APD2S, BIBA/ZW          KATA
KATEPA/TEIS, V2I IAI2S, PATE/W           KATA
E)PIKAQIW=, VF2 FAI1S, I(/ZW            E)PI  KATA
SUSKOTA/SW, VF  FAI1S, SKOTA/ZW         SUN
A)POLOU=SI, VF2 FAI3P, O)LLU/W          A)PO
KATAPATH/SH|, VA  AAS3S, PATE/W           KATA
PROAPAGGEI/LH|S, VA  AAS2S, A)GGE/LLW        PRO   A)PO
E)CH/|RHSAI, VM  XMI2S, AI(RE/W          E)K
SUMPOREU/ETAI, V1  PMI3S, POREU/OMAI       SUN
KATE/SQETE, V1  PAI2P, E)SQI/W          KATA
PERIBA/LLESQE, V1  PMI2P, BA/LLW           PERI
E)NISXU/SATE, VA  AAI2P, I)SXU/W          E)N
KATEDH/SATE, VAI AAI2P, DE/W             KATA
DIAKEXWRISME/NWN, VT  XPPGPM, XWRI/ZW          DIA
A)PELA/SW, VF3 FAI1S, E)LAU/NW         A)PO
KATADH/SW, VF  FAI1S, DE/W             KATA
KATEPATEI=TE, V2I IAI2P, PATE/W           KATA
DIWQEI=SQE, V2  PMI2P, W)QE/W           DIA
E)CEQLI/BETE, V1I IAI2P, QLI/BW           E)K
E)NEKA/QISAS, VAI AAI2S, I(/ZW            E)N   KATA
KATOIKHQW=SIN, VC  APS3P, OI)KE/W          KATA
E)CANALWQH/SETAI, VC  FPI3S, A(LI/SKW         E)K   A)NA
E)CHRHMWME/NOIS, VM  XPPDPM, E)RHMO/W         E)K
H)FANISME/NOIS, VT  XPPDPM, I(/ZW            A)PO  A)NA
E)GKATALELEIMME/NAIS, VP  XMPDPF, LEI/PW           E)N   KATA
KATERGASQH/SESQE, VS  FPI2P, E)RGA/ZOMAI      KATA
KATOIKHQH/SONTAI, VC  FPI3P, OI)KE/W          KATA
PROSTEQH=TE, VC  APS2P, TI/QHMI          PROS
A)NENE/GKHTE, VA  AAS2P, FE/RW            A)NA
PROSOXQIEI=TE, VF2 FAI2P, O)XQI/ZW         PROS
KAQH|RHME/NAS, VM  XMPAPF, AI(RE/W          KATA
KATEFU/TEUSA, VAI AAI1S, FUTEU/W          KATA
E)MFU/SHSON, VA  AAD2S, FUSA/W           E)N
PROSKEIME/NAS, V5  PMPAPF, KEI=MAI          PROS
E)NDEDUME/NOUS, VM  XPPAPM, DU/W             E)N
A)PESTRAMME/NHN, VP  XMPASF, STRE/FW          A)PO
A)PERRIMME/NHN, VP  XPPASF, R(I/PTW          A)PO
KATAKLU/ZONTI, V1  PAPDSM, KLU/ZW           KATA
KAQODHGH/SW, VF  FAI1S, O(DHGE/W         KATA
PRONOMEU/SANTAS, VA  AAPAPM, NOMEU/W          PRO
PERIOIKODOMH/SOUSIN, VF  FAI3P, OI)KODOME/W      PERI
DIASTELOU=SIN, VF2 FAI3P, STE/LLW          DIA
E)PILAMBANOME/NOIS, V1  PMPDPM, LAMBA/NW         E)PI
DIAPLATU/NHTAI, V1  PMS3S, PLATU/NW         DIA
DIAKU/PTEIN, V1  PAN, KU/PTW           DIA
A)NAPTUSSO/MENAI, V1  PPPNPF, PTU/SSW          A)NA
DIAGEGLUMME/NOS, VP  XMPNSM, GLU/FW           DIA
DIAGEGLUMME/NOI, VP  XMPNPM, GLU/FW           DIA
A)NAPTUSSO/MENOS, V1  PPPNSM, PTU/SSW          A)NA
DIAGEGRAMME/NAI, VP  XMPNPF, GRA/FW           DIA
E)CEI/XETO, V1I IMI3S, E)/XW            E)K
E)CEI/XONTO, V1I IMI3P, E)/XW            E)K
EI)SEPOREUO/MHN, V1I IMI1S, POREU/OMAI       EI)S
E)CE/TRIYA, VAI AAI1S, TRI/BW           E)K
A)PWSA/SQWSAN, VA  AMD3P, W)QE/W           A)PO
PROSXE/EIN, V1  PAN, XE/W             PROS
E)CILA/SONTAI, VF  FMI3P, I(LA/SKOMAI      E)K
A)POKEXWRISME/NW|, VT  XMPDSM, XWRI/ZW          A)PO
E)PIRRI/YOUSIN, VF  FAI3P, R(I/PTW          E)PI
A)NOIXQH/SETAI, VQ  FPI3S, OI)/GW           A)NA
PAREBAI/NETE, V1I IAI2P, BAI/NW           PARA
A)FH/LANTO, VAI AMI3P, A(/LLOMAI        A)PO
KATATA/COUSIN, VF  FAI3P, TA/SSW           KATA
E)PISTH/SONTAI, VF  FMI3P, I(/STHMI         E)PI
KATAMETREI=SQAI, V2  PMN, METRE/W          KATA
DIAMETRH/SEIS, VF  FAI2S, METRE/W          DIA
KATADUNASTEU/SOUSIN, VF  FAI3P, DUNASTEU/W       KATA
E)CILA/SESQE, VF  FMI2P, I(LA/SKOMAI      E)K
PROSKUNH/SEI, VF  FAI3S, KUNE/W           PROS
KATADUNASTEU=SAI, VA  AAN, DUNASTEU/W       KATA
DIASKORPI/ZHTAI, V1  PPS3S, SKORPI/ZW        DIA
E)KZEO/NTWN, V1  PAPGPN, ZE/W             E)K
PERISXIZOU/SHS, V1  PAPGSF, SXI/ZW           PERI
DIAMERI/SETE, VF  FAI2P, MERI/ZW          DIA
PERISXI/ZONTOS, V1  PAPGSM, SXI/ZW           PERI
A)FHGOUME/NWN, V2  PMPGPM, H(GE/OMAI        A)PO
PARALOGIZE/SQW, V1  PMD3S, LOGI/ZOMAI       PARA
PARADEI/CATE, VA  AAD2P, DEIKNU/W         PARA
PARADEI/CW, VF  FAI1S, DEIKNU/W         PARA
E)PISFRA/GISAI, VA  AMD2S, SFRAGI/ZW        E)PI
KATASH=SAI, VA  AAN, SEI/W            KATA
KATAGINO/MENOI, V1  PMPNPM, GI/GNOMAI        KATA
E)NTEQRUMME/NOUS, VM  XPPAPM, QRU/PTW          E)N
A)POTRE/XOMEN, V1  PAI1P, TRE/XW           A)PO
KATE/SHSAN, VAI AAI3P, SEI/W            KATA
E)NE/QRUYEN, VAI AAI3S, QRU/PTW          E)N
A)PENE/GKAI, VA  AAN, FE/RW            A)PO
SUMMOLUNQH=|, VA  APS3S, MOLU/NOMAI       SUN
E)KTA/CANTA, VA  AAPASM, TA/SSW           E)K
DIATETRAMME/NA, VP  XMPAPN, TRE/PW           DIA
A)NADEIXQE/NTI, VC  APPDSM, DEIKNU/W         A)NA
DIATETRAMME/NH, VP  XMPNSF, TRE/PW           DIA
PARADEIGMATISQH/SESQE, VS  FPI2P, DEIGMATI/ZW      PARA
DIASAFH/SHTE/, VA  AAS2P, SAFE/W           DIA
A)NAGGEI/LHTE, VA  AAS2P, A)GGE/LLW        A)NA
E)CAGORA/ZETE, V1  PAI2P, A)GORA/ZW        E)K
PERIPESEI=SQE, VF2 FMI2P, PI/PTW           PERI
SUNEI/PASQE, VAI AMI2P, EI)=PON          SUN
E)CEFA/NQH, VCI API3S, FAI/NW           E)K
E)KFWNH/SAS, VA  AAPNSM, FWNE/W           E)K
MEQISTW=N, V6  PAPNSM, I(/STHMI         META
KATH/LESEN, VAI AAI3S, ALE/W            KATA
E)KKO/PTWN, V1  PAPNSM, KO/PTW           E)K
A)NAMEMEIGME/NON, VK  XMPASM, MI/GNUMI         A)NA
SUGKRAQH=NAI, VC  APN, KERA/NNUMI       SUN
A)FANI/SEI, VF  FAI3S, I(/ZW            A)PO  A)NA
PROSKUNH/SH|, VA  AAS3S, KUNE/W           PROS
E)MBLHQH/SETAI, VC  FPI3S, BA/LLW           E)N
E)MBLHQH/SESQE, VC  FPI2P, BA/LLW           E)N
SUNETHRH/QHSAN, VCI API3P, THRE/W           SUN
U(POKAIOME/NHS, V1  PMPGSF, KAI/W            U(PO
PROSDEXQEI/HMEN, VQ  APO1P, DE/XOMAI         PROS
E)CILA/SAI, VA  AAN, I(LA/SKOMAI      E)K
DIECW/DEUSE, VAI AAI3S, O(DEU/W          DIA   E)K
DIASURI/ZON, V1  PAPNSN, SURI/ZW          DIA
E)CU/YOUN, V4  IAI3P, U(YO/W           E)K
KATEKA/HSAN, VBI API3P, KAI/W            KATA
DIAMELISQH/SETAI, VS  FPI3S, MELI/ZW          DIA
KATAFQEI/RATE, VA  AAD2P, FQEI/RW          KATA
A)POQAUMA/SAS, VA  AAPNSM, QAUMA/ZW         A)PO
A)NUYWQH=NAI, VC  APN, U(YO/W           A)NA
E)CERRIZW/QH, VCI API3S, R(IZO/W          E)K
SUNTHRHQH/SETAI, VC  FPI3S, THRE/W           SUN
E)COUQENHME/NW|, V2  PPPDSM, OU)QENE/W        E)K
A)NQOMOLOGOU=MAI, V2  PMI1S, O(MOLOGE/W       A)NTI
A)NUYOU/MENOS, V4  PMPNSM, U(YO/W           A)NA
A)NUYW/QH, VCI API3S, U(YO/W           A)NA
U(PODEI/CH|, VF  FMI2S, DEIKNU/W         U(PO
PERIQH/SEI, VF  FAI3S, TI/QHMI          PERI
PERIQH/SW, VF  FAI1S, TI/QHMI          PERI
SUNTE/TMHTAI, VM  XMI3S, TE/MNW           SUN
A)NASPA/SH|, VA  AAS3S, SPA/W            A)NA
PARHNW/XLHSAN, VAI AAI3P, O)XLE/W          PARA  E)N
